venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Bar Soba,11 Mitchell Lane,Glasgow,,G1 3NU,+44 141 204 2404,https://www.barsoba.co.uk/location/mitchell-lane-glasgow,,55.859747,-4.2554608,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00184,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Arubar Lounge,524-528 Forest Road,,,,,,,51.5898793,-0.016444,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00185,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Checkmate Bar & Restaurant,127-129 Cromwell Road,London,,SW7 4DS,,,,51.4945279,-0.1869628,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00186,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Tavern Pub,97 Cromwell Road,London,,SW7 4DN,,http://www.hikensingtonforumhotel.co.uk/food-drink/the-tavern-a-traditional-english-pub-in-the-heart-of-london/,,51.4945303,-0.1849558,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00187,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Picnic Sandwich Bar,803 Forest Road,London,,E17 4JD,,,,51.5911441,-0.0079498,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00188,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Tolbooth Bar,11 Saltmarket,Glasgow,,G1 5NA,,,,55.8563287,-4.2438558,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00189,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
MellowDee Bar,86 Saltmarket,Glasgow,,,,,,55.8556182,-4.2451453,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00190,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bells Bar,143 Springburn Way,Glasgow,,G21 1DT,,,,55.8822222,-4.2309859,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00191,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Gandolfi,64 Albion Street,Glasgow,,,,,,55.8581815,-4.2440822,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00192,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Home,80 Albion Street,Glasgow,,G1 1NY,,https://www.crafted-social.co.uk/home-glasgow,,55.858339,-4.2440496,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00193,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Jérome's Wine Bar and Shop,391 Brockley Road,London,,SE4 2PH,,,,51.4546215,-0.0371232,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00194,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Annie Millers Bar,,,,,,,,55.855364,-4.2514662,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00195,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Buddha Bar,145 Knightsbridge,London,,SW1X 7PA,,https://www.buddhabarlondon.com/,,51.5015757,-0.1617168,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00196,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sports Bar,125 Wembley Park Drive,Wembley,,HA9 8HQ,,,,51.5620416,-0.2824529,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00197,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Braemar Bar,London Road,Glasgow,,G1 5BS,,,,55.854823,-4.2404305,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00198,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Olde Burnt Barns / Lynch's Bar,179 London Road,Glasgow,,G40 1PA,,https://www.facebook.com/lynchs.bar.9/,,55.8545989,-4.2388265,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00199,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sharkey's Bar,51 Old Rutherglen Road,Glasgow,,G5 9DT,,,,55.8511936,-4.2514928,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00200,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Bluecoats Pub,614 High Road,London,,N17 9TA,+44 20 8885 6555,https://thebluecoatspub.com/,,51.5969321,-0.0680521,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00201,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Electrik Bar,559a Wilbraham Road,Manchester,,M21 0AE,+44 161 881 3315,https://www.electrikbar.co.uk/,,53.442405,-2.2761252,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00202,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Carlton Food Bar,,,,,,,,55.8539289,-4.255401,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00203,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Union Bar & Grill,4 Sheldon Square,London,,W2 6EZ,+44 20 7289 3063,https://paddington.theunionbar.co.uk,,51.5195407,-0.1797209,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00204,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Smiths Bar and Grill,25 Sheldon Square,London,,W2 6EY,+44 20 7286 9458,https://www.smithsbarandgrill.co.uk/,,51.5190797,-0.1790432,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00205,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Phât Phúc Noodle Bar,151 Sydney Street,London,,SW3 6NT,+44 20 7351 3843,http://www.ppnoodlebar.com/,,51.4875601,-0.1691255,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00206,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Cottiers Bar and Restaurant,93-95 Hyndland Street,Glasgow,,G11 5PU,+44 141 357 5825,https://cottiers.com/,,55.8742448,-4.3021021,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00207,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sandwich Bar,,,,,,,,55.8705199,-4.307643,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00208,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Le-Vap Vape and Shisha Bar,14 Melcombe Street,London,,,,,,51.5228946,-0.159545,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00209,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Shack Bar & Grill,69 High Street,Manchester,,M4 1FS,,,,53.4842909,-2.2380705,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00210,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Berry and Barrel,18 Well Hall Parade,London,,SE9 6SP,,,,51.4567307,0.0512247,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00211,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Coco’s Café and Espresso Bar,29 Court Yard,London,,SE9 5PR,,,,51.4500233,0.0519476,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00212,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Legends American Grill & Bar,90 Eltham High Street,London,,SE9 1BW,+44 20 8850 7550,,,51.4506572,0.0527494,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00213,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Mile End Sandwich Bar,630 Mile End Road,London,,E3 4PH,+44 20 3062 4318,,,51.5257406,-0.0309799,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00214,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Moustache Bar,58 Stoke Newington Road,London,,N16 7XB,,https://www.moustachebar.co.uk/,,51.5522675,-0.0746393,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00215,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
London Pub,,,,,,https://www.imperialhotels.co.uk/eat-drink/london-pub,,51.5238854,-0.1273035,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00216,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Footstool Cafe & Bar,,,,,,https://www.sinfoniasmithsq.org.uk/footstool-cafe-in-westminster/,,51.4959971,-0.1268149,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00217,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
My Pasta Bar,201 Bishopsgate,London,,EC2M 3AB,,,,51.52112,-0.0791943,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00218,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barriga Grill House,365 Upper Richmond Road,London,,SW15 5QJ,,,,51.4644297,-0.2374536,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00219,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Pico Bar,Arch 74 Goding Street,London,,SE11 5AW,,,,51.487631,-0.122749,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00220,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Embankment Bar,,,,,,,,51.487298,-0.122843,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00221,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Doodle Bar,33 Parkgate Road,London,,SW11 4NP,,https://www.thedoodlebar.com/,,51.4797782,-0.1684617,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00222,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Java Bar Espresso,1-3 Station Approach,Manchester,,M1 6FU,,,,53.4742595,-2.2413355,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00223,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar San Juan,56 Beech Road,Manchester,,M21 9EG,,https://www.barsanjuan.com/,,53.4385562,-2.2801589,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00224,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Orchid Lounge Bar,54 Portland Street,Manchester,,M1 4QU,,,,53.4783148,-2.2390844,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00225,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
SW9 Sushi Bar,62 Brixton Road,London,,SW9 6BS,,,,51.4788905,-0.112134,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00226,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Baranis,115 Chancery Lane,London,,WC2A 1PP,,https://www.baranis.co.uk/,,51.5145746,-0.1114169,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00227,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barbican Foodhall,,,,,,https://www.barbican.org.uk/restaurants-bars/barbican-foodhall,,51.5196883,-0.093761,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00228,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Vina Karaoke Bar,34 Charlotte Street,Manchester,,M1 4FD,,,,53.4787055,-2.238883,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00229,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Kibele Restaurant & Bar,175-177 Great Portland Street,London,,W1W 5PJ,+44 20 7436 0600,https://www.kibele.co.uk/,,51.5218467,-0.1436982,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00230,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Big Easy Bar-B-Q and Crabshack,158 Montfichet Road,London,,E20 1EN,,,,51.5431877,-0.0089166,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00231,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Grapes Bar,218 Paisley Road West,Glasgow,,G51 1BU,,,,55.8525564,-4.2876252,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00232,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
HandleBar,Wilmslow Road,,,,,,,53.4437906,-2.2186851,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00233,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Zubi Bar & Lounge,142 Holloway Road,London,,N7 8DD,,,,51.5508872,-0.109696,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00234,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Atlas Bar,376 Deansgate,Manchester,,M3 4LY,+44 161 834 2124,https://atlasbarmanchester.com/,,53.4742896,-2.2518693,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00235,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barras Bites,205 Gallowgate,,,,,,,55.8556396,-4.2380205,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00236,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Radio Rooftop Bar,,,,,,,,51.5117626,-0.1186761,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00237,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Champagne Bar,,,,,,,,51.517346,-0.0808019,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00238,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The President's Bar,107-112 Leadenhall Street,London,,EC3A 4AF,,,,51.513588,-0.0808689,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00239,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Baran Ocak Bashi,,,,,,,,51.5804798,-0.1983486,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00240,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
All Bar One,60 Victoria Street,London,,SW1E 6AN,,,,51.4974984,-0.1367852,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00241,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Barcelona,24 Lime Street,London,,EC3M 7HS,+44 20 7929 2389,https://www.barcelona-tapas.com/lime-street,,51.511838,-0.0835891,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00242,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
ROBA Bar & Restaurant,,,,,,,,51.5163433,-0.1720567,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00243,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Simply Sandwich Bar,7 Ladybarn Lane,Manchester,,M14 6NQ,,,,53.4410785,-2.2141704,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00244,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Number 90 Bar & Kitchen,90 Wallis Road,London,,E9 5LN,,https://number90bar.co.uk/,,51.5443968,-0.0226031,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00245,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Migue's Tapas Bar & Restaurant,40-42 Brixton Road,London,,SW9 6BT,,,,51.4795375,-0.1118752,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00246,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Adventure Bar,38 Clapham High Street,London,,SW4 7UR,,,,51.4641961,-0.1319853,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00247,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Dennistoun Bar-B-Que,585 Duke Street,Glasgow,,G31 1PY,+44 141 237 7200,https://www.dennistounbbq.com/,,55.85854,-4.2157154,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00248,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Pantanal Bar & Restaurant,451 West Green Road,London,,N15 3PL,,,,51.5871535,-0.0982514,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00249,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Boyds Grill & Wine Bar,8 Northumberland Avenue,London,,WC2N 5BY,,,,51.5068888,-0.1256307,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00250,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Home Bar,5a Ravey Street,London,,EC2A 4QW,,https://homeonravey.com/,,51.5248286,-0.0821566,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00251,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Dobar,324 Green Lanes,London,,N4 1BX,+44 20 7686 3257,https://dobar.co.uk,,51.5714342,-0.0961337,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00252,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sapore Coffee Bar,87 Borough Road,London,,SE1 1DN,,,,51.4989456,-0.0994588,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00253,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Anchor Bar,1401 Gallowgate,,,,,,,55.8517062,-4.1985366,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00254,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Swans Bar,,,,,,,,51.5087707,-0.1372057,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00255,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Rivoli Bar,,,,,,,,51.5071719,-0.1414051,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00256,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Ridley Road Market Bar,49 Ridley Road,London,,E8 2NP,,https://www.ridleyroadmarketbar.com/,,51.5481534,-0.0723399,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00257,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bariba,571 Battersea Park Road,London,,SW11 3BJ,,,,51.4712115,-0.1687051,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00258,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Piggies Snack Bar,113 Falcon Road,London,,SW11 2PE,,,,51.4664775,-0.1694141,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00259,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
"The American Bar, The Stafford Hotel",,,,,,,,51.5058725,-0.1399203,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00260,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Segen Eritrean Ethopian Bar & Restaurant,129 High Street Harlesden,London,,NW10 4TR,,,,51.5354405,-0.2436359,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00261,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bar Lucianos,129 Burnt Ash Road,London,,SE12 8RA,,,,51.4506391,0.0126792,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00262,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Howling Hops Tank Bar,43 White Post Lane,London,,E9 5EN,,https://howlinghops.co.uk/,,51.5427876,-0.022598,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00263,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Hide & Seed Bar & Kitchen,52-54 Upper Richmond Road,London,,SW15 2RN,,,,51.4574529,-0.2058808,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00264,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Coffee Republic,208 Whitechapel Road,London,,E1 1BJ,,,,51.5193496,-0.0577368,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00265,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Barn,60 Holloway Road,London,,N7 8JL,+44 20 3784 8741,http://www.thebarnlondon.co.uk/,,51.5488356,-0.1071923,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00266,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Black Lion Pub,65 Chapel Street,Salford,,M3 5BZ,,https://theblacklionmanchester.co.uk/,,53.4846729,-2.249412,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00267,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Riderepublic & Tanya's,,,,,,,,51.4770442,-0.2019237,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00268,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Temple Bar,,,,,,,,51.5111258,-0.1136766,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00269,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Sports Bar and Grill,,,,,,https://www.sportsbarandgrill.co.uk/victoria,,51.4957277,-0.1440761,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00270,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
HOME Bar & Kitchen,,,,,,,,53.473486,-2.2468235,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00271,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
The Public House,,,,,,,,55.8564133,-4.2890507,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00272,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
Bongo Bar & Restaurant,,,,,,,,51.5843563,-0.0686926,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00273,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
M Bar & Grill,60 Threadneedle Street,London,,EC2R 8HP,,,,51.5144556,-0.0864955,2026-05-24T23:21:02.413484+00:00,approved,active,United Kingdom,community,osm_venues_uk_v4,uk_00274,uk_venues_batch_v4,2026-05-24T23:21:02.413484+00:00,osm_import_terminal_v4,{},venue
