venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Bar Café El Escondite,,,,,,,,37.3181966,-5.8648621,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00209,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Extremadura,,,,,,,,40.3941396,-3.7559036,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00210,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar El Soto,,,,,,,,40.4599347,-3.7009365,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00211,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Luas Irish Tavern,,,,,,,,40.4568565,-3.7053949,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00212,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar La Cueva de Barragan,,,,,,,,40.4207498,-3.7156141,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00213,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Pascual,,,,,,,,40.4112999,-3.7140772,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00214,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Polo,,,,,,,,40.4105719,-3.7113717,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00215,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar LaLola,2 Plaça de la Vila,Santa Coloma de Gramenet,,08921,+34 933 85 88 98,,,41.4521168,2.2083769,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00216,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bambú Beach Bar,,,,,,,,41.3906905,2.1983305,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00217,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
La Goleta Gastrobar,9 Plaza de Cristóbal Colón,Majadahonda,,28220,+34 916 38 67 07,https://bar2eat.com/bar/Majadahonda/La-goleta-gastrobar/69,,40.4699758,-3.8715037,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00218,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Los Barriletes,63 Calle de O'Donnell,Madrid,,28009,,,,40.4213404,-3.6693494,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00219,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Zambra,,,,,,,,41.4515881,2.2390769,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00220,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Pica-Tapas,,,,,,,,41.4516342,2.23901,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00221,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Granja Ana,,,,,,,,41.4541639,2.235132,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00222,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Extremeño,,,,,,,,41.4532607,2.2337054,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00223,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Alhambra,,,,,,,,41.4505312,2.2360115,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00224,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Granja Juani,,,,,,,,41.4515624,2.2371095,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00225,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Bahía,,,,,,,,41.453072,2.2355465,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00226,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Kumhara,,,,,,,,41.4535562,2.2356471,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00227,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Ponferrada,,,,,,,,41.4522604,2.2383173,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00228,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Sporting,,,,,,,,41.451428,2.2322905,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00229,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar El Palo,,,,,,,,41.450723,2.2397611,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00230,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Cafè Bar Alegria,,,,,,,,41.3809083,2.157432,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00231,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar J. M. Americano,,,,,,,,41.4529799,2.2374701,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00232,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Alonso,,,,,,,,40.3967276,-3.6966787,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00233,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Belice,,,,,,,,41.3957221,2.145884,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00234,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Daytona,,,,,,,,41.3794465,2.1507855,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00235,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar del Pi,1 Plaça de Sant Josep Oriol,Barcelona,,08002,+34 933022123,,,41.3824922,2.1739624,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00236,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Beercelona bar,118 Rambla de Poblenou,,,,,,,41.40326,2.1985353,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00237,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
La barra,,,,,,,,40.3867691,-3.7518468,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00238,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Café Bar Alma,,,,,+34 915 27 49 30,https://almacafebar.wordpress.com/,,40.410196,-3.697543,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00239,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Blondie Bar,14 Carrer Roca,,,,,,,41.3823214,2.1730348,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00240,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Cassette Bar,11 Carrer de l'Est,,,,,https://myspace.com/cassettebarbarcelona,,41.3774595,2.1735544,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00241,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Craft Barcelona,4 Carrer del Paradís,Barcelona,,08002,+34 655 50 00 32,https://www.craftbarcelona.com/,,41.3831558,2.176977,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00242,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Riff Rock Bar,33 Costa i Cuxart,,,08016,,,,41.428232,2.1759583,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00243,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
María Bonita Taco Bar,15 Calle de San Hermenegildo,Madrid,,28015,,,,40.4283313,-3.7080737,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00244,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Kebab Bar,,,,,,,,40.4007246,-3.7454265,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00245,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar El Roble,51 Carrer de la Riera de Sant Miquel,,,,,,,41.3983327,2.1554282,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00246,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
La Barra Panda,,,,,,,,40.3975514,-3.7716352,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00247,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Las Torres,,,,,+34 679 98 63 34,,,37.3784915,-6.003253,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00248,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Fresh Bar,39 Calle de Moratín,,,,,,,40.412658,-3.6952304,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00249,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Meson bar el Cachorro,Clara de Jesús Montero,Sevilla,,41010,,,,37.3865511,-6.0079766,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00250,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Barbara Ann,8 Calle de Santa Teresa,Madrid,,28004,,https://barbaraann.es/,,40.4257801,-3.6959139,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00251,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Alfalfa,1 Calle Candilejo,Sevilla,,,+34954222344,,,37.3899821,-5.9901613,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00252,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Sierra de Aracena,,,,,,,,37.4071405,-5.9566476,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00253,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Leo,,,,,,,,37.3985634,-6.0323457,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00254,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Thaoma's Bar,,,,,,,,37.3983023,-6.032436,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00255,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Quinabarra,Carrer Ciutat de Granada,Barcelona,,,,,,41.402164,2.193314,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00256,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Barandales,31 Calle de Menorca,Madrid,,28009,+34 91 5572152,https://www.barandales.es/,,40.41948,-3.6753811,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00257,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Ryans Irish Pub,28 Carrer Ample,,,08002,,,,41.3804015,2.1800772,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00258,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Lennon,Plaça John Lenon,Barcelona,,08012,,,,41.4028901,2.1612576,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00259,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar de copas La EGB,35 Avenida de La Gavia,Madrid,,28051,,,,40.3721055,-3.6119759,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00260,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Doctor Bar,Calle Feria,,,,,,,37.3989196,-5.9915832,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00261,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Algabeño,,,,,,,,37.3992126,-5.9908994,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00262,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar el Lliure,47 Carrer del Montseny,Barcelona,,,+34932371243,http://www.teatrelliure.com,,41.4027435,2.1560143,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00263,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Flanker GastroBar,2 Lope de Vega,Las Rozas,,28231,+34 918 27 25 53,http://www.flankerbar.com/,,40.49419,-3.88059,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00264,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bambarol,,,,,+34 93 250 70 74,https://bambarol.cat/,,41.3950756,2.146334,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00265,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar El Chicharrón,,,,,,,,40.4570569,-3.7042384,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00266,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar de la Universitat,,,,,,,,41.3867393,2.1633975,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00267,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Lúdic Queimada Nivell Q,Carrer de la Independència,Barcelona,,,+3493 455 30 16,http://eldracdelqueimada.com/,,41.4094152,2.1808913,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00268,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Paquito,,,,,+34 91 742 88 98,,,40.4407856,-3.6284583,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00269,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Andalú La Torre del Oro,26 Plaza Mayor,Madrid,,28012,,http://www.torredeloro.wellsoc.org/,,40.4157877,-3.7076505,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00270,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Plaza Mayor,2 Plaza Mayor,Madrid,,28012,,,,40.4150004,-3.7068389,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00271,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Guadiana,,,,,,,,37.3991052,-5.9920564,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00272,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Pub La Rue,,,,,,,,40.4045752,-3.6773532,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00273,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Irish Yoanna,,,,,,,,40.4029536,-3.6770871,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00274,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar el Hórreo,Calle de Santa Isabel,Madrid,,28012,,,,40.4111209,-3.6986832,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00275,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Irish Pub O'Neill's,,,,,,,,37.3867701,-6.000036,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00276,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Lods Bar & Tapas,,,,,,,,40.4563365,-3.7019603,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00277,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Home Burger Bar,25 Calle de Silva,Madrid,,28004,+34 911151279,http://www.homeburgerbar.com/index1.html#/portada,,40.4219441,-3.7056153,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00278,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Xiangzili Bar Restaurante,18 Calle de los Libreros,Madrid,,28004,+34 911887237;+34 910 29 49 92,,,40.4220815,-3.706348,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00279,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Amor,22 Calle de Manuela Malasaña,Madrid,,28004,+34 915 94 48 29,,,40.4288359,-3.7047351,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00280,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Mariaga,,,,,,,,40.4097262,-3.6466832,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00281,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Café Pub Dribling,93 Calle de Nicolasa Gómez,Madrid,,28022,+34 91 320 49 16,,,40.4365104,-3.6106963,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00282,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Ibiza,69 Calle de Escalona,Madrid,,28024,,,,40.3960621,-3.7623418,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00283,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Tineo,14 Plaza Mayor,Madrid,,28012,,,,40.4151033,-3.7081185,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00284,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
1862 Dry Bar,27 Calle del Pez,Madrid,,28004,+34 609 53 11 51,,,40.4241414,-3.7065971,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00285,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Barehua,23 Calle del León,Madrid,,28014,,,,40.4132861,-3.6990676,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00286,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Baretu,101 Calle de Hermosilla,Madrid,,28006,,,,40.4259668,-3.6743929,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00287,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Camorrillo,67 Calle de Hermosilla,Madrid,,28001,+34 914354579,,,40.4261851,-3.6793198,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00288,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Delicias,1 Carrer de Mühlberg,Barcelona,,08024,+34 934292202,http://barrestaurantedelicias.com/,,41.4182484,2.1575442,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00289,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
El Mirador de Barcelona - Restaurante El Cordero,5 Carrer de Riudecanyes,Barcelona,,08033,+34 93 353 34 19,http://elmiradorbcn.com/,,41.4527014,2.1799078,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00290,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Casa Baranda,11 Calle de Colón,Madrid,,28004,,,,40.423764,-3.7016487,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00291,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Juvi,6 Calle del Marqués de Jura Real,Madrid,,28019,,,,40.3916547,-3.7104198,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00292,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Armando,53 Calle de Andrés Mellado,Madrid,,28015,,,,40.4358906,-3.7144082,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00293,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Iberia,4 Glorieta de Ruiz Jiménez,Madrid,,28015,,,,40.4298678,-3.7052903,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00294,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Sánchez,26 Calle de Rodríguez San Pedro,Madrid,,28015,,,,40.4317708,-3.7101988,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00295,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Café Mario bar,44 Calle de Rodríguez San Pedro,Madrid,,28015,,,,40.4318614,-3.7129637,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00296,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Barrera,41 Calle de Fernández de los Ríos,Madrid,,28015,,,,40.4350797,-3.710065,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00297,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Bar Selva,7 Plaza de los Mostenses,Madrid,,28015,,,,40.4235515,-3.7086469,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00298,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Barbacoa,6 Plaza de los Mostenses,Madrid,,28015,,,,40.4235559,-3.708731,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00299,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
Stairway Bar,8 Calle de San Bernardino,Madrid,,28015,,,,40.4250574,-3.7099996,2026-05-24T23:20:21.554352+00:00,approved,active,Spain,community,osm_venues_es_v4,es_00300,es_venues_batch_v4,2026-05-24T23:20:21.554352+00:00,osm_import_terminal_v4,{},venue
