id,venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,screen_count,serves_food,has_wifi,has_garden,has_projector,pet_friendly,cover_photo_url,menu_photo_url,description,features,owner_email,pending_cover_photo_url,pending_menu_photo_url,photo_review_status,photo_review_created_at,cover_photo_thumbnail_url,menu_photo_thumbnail_url,admin_status,admin_archived_at,admin_archived_by,admin_archived_reason,business_id,country,venue_identity_key,owner_user_id,address_line1,address_line2,region,postal_code,formatted_address,supporter_country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,community_type,sport_tags,place_type
7c7daf72-2820-4706-b0e4-7ad0c036aef8,Azteca Mexico House,Av. Chapultepec 891,Mexico City,CDMX,33282,null,null,null,19.412783,-99.1235,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,960cb3a12b74d91114f13d176528575d,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_004,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":41}",null,null,null
836c4a75-4397-474b-81ee-d3c958d7e9ee,Fan Mexico Grill,Av. Morelos 909,Mexico City,CDMX,69805,null,null,null,19.424126,-99.190268,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,f22f0311265e6bd363b2d6664b1f07a9,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_005,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":42}",null,null,null
21935b11-2f5b-468c-82c1-b466f10e099b,Barra Mexico Grill,Av. Morelos 417,Mexico City,CDMX,18940,null,null,null,19.439137,-99.080927,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,f18bb77546bbcd2850e11f80cfb11a78,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_006,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":43}",null,null,null
4c64911e-703a-442e-8690-b1dad78bab2d,Pitch Mexico Cerveceria,Av. Insurgentes 93,Mexico City,CDMX,15735,null,null,null,19.42989,-99.181962,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,22089d48c7a2bbcd87bf87202f97495d,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_007,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":44}",null,null,null
29d7518c-774a-4d9c-ad39-efad45ecbd94,Union Mexico Beer Hall,Av. Insurgentes 925,Mexico City,CDMX,75155,null,null,null,19.437931,-99.124867,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,a731b835105282030890c7b933138642,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_008,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":45}",null,null,null
ff835d42-2ef6-4fec-8a8c-b56e13f5c6ed,Copa Mexico Grill,Av. Juarez 115,Mexico City,CDMX,34362,null,null,null,19.43064,-99.201492,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,808b3de823cc64b4278c3828c31f9813,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_009,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":46}",null,null,null
b225e67f-733e-4e0b-9834-05d15348b1a4,Cantina Mexico Social Club,Av. Insurgentes 380,Mexico City,CDMX,67980,null,null,null,19.445414,-99.074655,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,5d42da7930eedcba74373b370446a055,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_010,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":47}",null,null,null
12764279-10b8-4d7d-aa57-e098a62d1607,Pitch Mexico Grill,Av. Constitucion 429,Mexico City,CDMX,29124,null,null,null,19.415305,-99.144356,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,92752efe13bf7a729f0d95277491fbaa,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_011,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":48}",null,null,null
47184648-10d6-4047-a6b4-f761247542b1,Arena Mexico Grill,Av. Constitucion 751,Mexico City,CDMX,90747,null,null,null,19.426602,-99.126826,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,d382fdc869782aa15a5f5e5143aa198a,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_012,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":49}",null,null,null
94356151-8428-4a4e-b863-f8553a098871,Rival Mexico Social Club,Av. Chapultepec 995,Mexico City,CDMX,85561,null,null,null,19.477064,-99.206297,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,3bde44def4792e56b924d9d750c98845,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_013,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":50}",null,null,null
d75e0dd8-765c-48cd-9e37-0f96a19fecb1,Champions Mexico Beer Hall,Av. Morelos 684,Mexico City,CDMX,68541,null,null,null,19.364405,-99.168133,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,3d6893e7665ab94265bef8e9bc177f47,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_015,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":51}",null,null,null
60fe373c-e3fe-4cc8-a2ca-502adb2b80a2,Victory Mexico Lounge,Av. Chapultepec 563,Mexico City,CDMX,84428,null,null,null,19.456888,-99.192362,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,4952d0736bbc6a5cae58cd5a96e633df,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_016,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":52}",null,null,null
9dc2e06f-9453-4529-8da0-962f66701bda,Champions Mexico Cerveceria,Av. Morelos 595,Mexico City,CDMX,35020,null,null,null,19.442377,-99.185477,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,1783d8bad7670e546affd62a0b502322,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_017,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":53}",null,null,null
ed5e872c-f602-4e52-899f-4ebf14742006,Azteca Mexico Watch Bar,Av. Insurgentes 331,Mexico City,CDMX,90921,null,null,null,19.416252,-99.062836,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,4cdd6717261dc5fdb19f72fd59d0cc6f,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_018,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":54}",null,null,null
19686eb7-1fe0-44da-b359-4e8aa6b42754,Rival Mexico Grill,Av. Patria 252,Mexico City,CDMX,65450,null,null,null,19.394794,-99.194987,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,abb638a3c334ab6e37898c16049a0ad0,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_019,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":55}",null,null,null
1d54dba0-18c7-4957-a47a-0fe2699bfada,Champions Mexico Taproom,Av. Morelos 961,Mexico City,CDMX,85182,null,null,null,19.492861,-99.09373,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,7f15c69588decfd6c1d793fa8d5c37c9,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_020,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":56}",null,null,null
fd5bfc1b-4e52-4ac2-ab55-a631b35781ed,Fan Mexico Beer Hall,Av. Hidalgo 664,Mexico City,CDMX,43792,null,null,null,19.361692,-99.078383,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,348ab25dcafbd13f46683f399bbda965,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_022,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":57}",null,null,null
516cd312-3472-478f-8b06-f72534a3eb29,Pitch Mexico House,Av. Hidalgo 607,Mexico City,CDMX,34699,null,null,null,19.35759,-99.110194,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,c092bf45cf9e9a47d97d677088c26f67,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_023,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":58}",null,null,null
a150c51e-27dc-4f06-90fe-f24d15b3db4e,Victory Mexico Beer Hall,Av. Juarez 459,Mexico City,CDMX,46008,null,null,null,19.47684,-99.080402,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,0306d2e45f8c14a59b61e7e1de5d41f2,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_024,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":59}",null,null,null
022b2ad6-d033-4c3b-b93a-20cbdc342f21,Fan Mexico Pub,Av. Reforma 398,Mexico City,CDMX,39183,null,null,null,19.491929,-99.088224,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,e9c91a90d9062dcad493ba91d616fad3,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_025,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":60}",null,null,null
beed9f51-4bc9-4b3d-b597-5f4fef5ae5ab,Victory Mexico Cantina,Av. Reforma 663,Mexico City,CDMX,30416,null,null,null,19.458564,-99.078288,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,ebd7dfa5af7c5c8dabf4ecbf7a43626e,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_026,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":61}",null,null,null
9edc6e7a-f9dc-4a0c-a4dc-03ebd38dd9fc,Union Mexico House,Av. Insurgentes 709,Mexico City,CDMX,51648,null,null,null,19.501686,-99.138232,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,1a2c1638f6710bf93bd6353150cb7888,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_027,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":62}",null,null,null
0db08a95-04ed-4f6d-9fdb-fce39b376ec8,Legends Mexico Pub,Av. Constitucion 637,Mexico City,CDMX,86497,null,null,null,19.429365,-99.130014,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,49af6bfccf5b52b26b17c3c03f13ada7,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_029,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":63}",null,null,null
2ad488ca-d1fd-4aac-9f38-7a44aa8032ad,Legends Mexico Watch Bar,Av. Chapultepec 158,Mexico City,CDMX,20414,null,null,null,19.397384,-99.19371,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,0e63691513d6fad31346c0156f6c7fac,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_030,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":64}",null,null,null
9d3560a4-880f-448b-9942-235c35d810b1,Fan Mexico Lounge,Av. Morelos 892,Mexico City,CDMX,91142,null,null,null,19.378648,-99.099261,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,7d53438b131c47638ab6b4467fd633dc,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_033,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":65}",null,null,null
403cad5e-e529-49a5-9adc-9b4a930dc2fe,Azteca Mexico Pub,Av. Juarez 247,Mexico City,CDMX,52113,null,null,null,19.462682,-99.147203,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,d16f580228a50c9a79cbf7bcfdf3a5e1,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_035,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":66}",null,null,null
6900c426-cf34-4fcf-b1ee-f40a51daeb9e,Stadium Mexico Beer Hall,Av. Reforma 978,Mexico City,CDMX,60827,null,null,null,19.412933,-99.075378,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,69002422f3df2a4cff65d27eedaf2af5,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_036,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":67}",null,null,null
097604fa-bcb9-464b-9711-10a14c142c1d,Stadium Mexico Cantina,Av. Reforma 781,Mexico City,CDMX,62400,null,null,null,19.362532,-99.122172,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,9757fca50b0cbad35c33559ac9bcd446,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_037,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":68}",null,null,null
60f4e764-f484-4b81-94d6-7614bece934c,Champions Mexico House,Av. Hidalgo 27,Mexico City,CDMX,73701,null,null,null,19.498566,-99.170719,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,984bc5cf8b5fa65276bf6e01c61e4750,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_038,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":69}",null,null,null
4688b9eb-f7cc-4e69-aa3c-de8a37be5b9f,Arena Mexico Social Club,Av. Insurgentes 348,Mexico City,CDMX,34197,null,null,null,19.42219,-99.07121,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,f05b6bfe50b60bcd1670b692c609ac2f,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_039,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":70}",null,null,null
a4887d96-94cc-41fc-b37e-c35b575a1079,Union Mexico Sports Bar,Av. Hidalgo 18,Mexico City,CDMX,34488,null,null,null,19.451278,-99.081855,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,0323ada8a7ab4542baafffc4b5c8c621,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_040,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":71}",null,null,null
f95535eb-1a51-4d3d-bf83-615d443bb4c5,Legends Mexico Social Club,Av. Insurgentes 303,Mexico City,CDMX,70912,null,null,null,19.476538,-99.136264,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,58a4e6162f5fb6ac3ef4109a87c153e7,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_041,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":72}",null,null,null
69912c39-6757-4bc6-8986-2f43b10d0288,Pitch Mexico Sports Bar,Av. Morelos 694,Mexico City,CDMX,34816,null,null,null,19.432004,-99.069813,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,9dd3b5ba47b5c20f9feb4ef79a40a4b0,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_042,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":73}",null,null,null
9c54314f-609c-4e52-a426-4f13bc846acb,Copa Mexico Cerveceria,Av. Patria 112,Mexico City,CDMX,17611,null,null,null,19.370217,-99.18211,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,7f6a4ea420c91d5f25e9358566923b77,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_043,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":74}",null,null,null
d73928be-8af9-4df8-8cf7-8353e407ac10,Union Mexico Grill,Av. Juarez 201,Mexico City,CDMX,38312,null,null,null,19.490588,-99.144903,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,c3901fd2eb5a0e4d4fdf6a93bb284380,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_044,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":75}",null,null,null
69d3db00-32d6-429d-b201-ff2279827f70,Arena Mexico House,Av. Hidalgo 403,Mexico City,CDMX,93573,null,null,null,19.374094,-99.148336,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,1ad6749bc16704195076ee10b7762810,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_046,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":76}",null,null,null
80ba320a-fa5a-47fe-bcca-ebcdaeed1410,Pitch Mexico Social Club,Av. Juarez 956,Mexico City,CDMX,99064,null,null,null,19.41641,-99.078767,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,349e07c6cfea3a7ec43fea12a9c283d3,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_048,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":77}",null,null,null
6e04bcd3-550e-4061-95a7-7739f27ed51a,Stadium Mexico Pub,Av. Morelos 936,Mexico City,CDMX,63539,null,null,null,19.465238,-99.149871,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,72d0f98d6e5eae731673c6fff5df0c0f,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_049,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":78}",null,null,null
2f553117-4f05-498b-84c8-e02e9bbe578f,Barra Mexico Social Club,Av. Chapultepec 888,Mexico City,CDMX,67198,null,null,null,19.469738,-99.175622,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,d0cbccc48e52dcd90dbfc1ce1795cdbe,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_050,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":79}",null,null,null
fb1d5a32-1cd4-4e55-a799-eafa427c5fc8,Victory Mexico House,Av. Constitucion 430,Mexico City,CDMX,66390,null,null,null,19.457367,-99.086506,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,9dfae1b82e23ff301294564d02d7a517,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_053,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":80}",null,null,null
5a047f56-3501-42bd-9d00-af43405a22d8,Rival Mexico Beer Hall,Av. Morelos 38,Mexico City,CDMX,53374,null,null,null,19.366519,-99.199014,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,9e790243c14844c19992d2175c38324d,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_054,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":81}",null,null,null
9ec7025b-50aa-4ab0-985e-cb8c40e57c4e,Champions Mexico Grill,Av. Chapultepec 343,Mexico City,CDMX,74266,null,null,null,19.447047,-99.173767,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,898ab1f707b688baf85c0aa80ca82baa,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_055,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":82}",null,null,null
07de7637-3300-4211-9cee-80f5f2666467,Cantina Mexico Cantina,Av. Reforma 735,Mexico City,CDMX,89763,null,null,null,19.487746,-99.165276,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,de4647895434b19eda8ba85712e747f6,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_058,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":83}",null,null,null
eaf88c99-db23-428c-aace-ca535a69929e,Distrito Mexico Cerveceria,Av. Hidalgo 591,Mexico City,CDMX,78176,null,null,null,19.399018,-99.187414,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,63325059f75402492a3d70e180b7bd9c,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_059,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":84}",null,null,null
6335b9bc-92f8-4a55-a99d-9fa499269777,Goal Mexico Cantina,Av. Juarez 515,Mexico City,CDMX,12639,null,null,null,19.503571,-99.05728,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,33a10c0a483fd77c6c4a41fdc8e020cc,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_060,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":85}",null,null,null
75358d97-0cb4-4f42-a33b-b28c6f58db3f,Stadium Guadalajara Grill,Av. Constitucion 205,Guadalajara,JAL,46363,null,null,null,20.704318,-103.420564,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,04549d9ad171dc3daae6d33505854d19,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_061,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":86}",null,null,null
318bb74d-f5cc-443c-b29b-ea04e5f386d6,Fan Guadalajara Lounge,Av. Patria 528,Guadalajara,JAL,45926,null,null,null,20.615027,-103.375565,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,235f152aec2d27ee7c0436735d954fe9,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_062,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":87}",null,null,null
0081b1dd-d313-4595-9bd3-114db1070d24,Azteca Guadalajara Beer Hall,Av. Insurgentes 879,Guadalajara,JAL,91453,null,null,null,20.593872,-103.371008,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,d10cacfe1f2608a340b65a9caaadfe24,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_063,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":88}",null,null,null
eeeb79f3-1eda-4f55-b2fe-3e548094e280,Barra Guadalajara House,Av. Patria 751,Guadalajara,JAL,45778,null,null,null,20.638453,-103.320116,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,4e70af38affe8df3f83b33a942cc6c55,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_064,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":89}",null,null,null
8a1cc0f8-bfab-4396-b4bd-91d3fe595cfa,Barra Guadalajara Lounge,Av. Reforma 462,Guadalajara,JAL,94968,null,null,null,20.711398,-103.425702,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,d151949a51cb850548987c6970fcfab6,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_065,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":90}",null,null,null
0119843e-350e-4139-aaa1-41157c0171de,Legends Guadalajara Grill,Av. Patria 185,Guadalajara,JAL,28808,null,null,null,20.601832,-103.424076,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,bfd5280a532ec6a8208e0e162bb75404,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_066,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":91}",null,null,null
3aa74466-7075-4c80-ae59-c62777524e3c,Arena Guadalajara Grill,Av. Reforma 742,Guadalajara,JAL,91863,null,null,null,20.683953,-103.424562,2026-05-23 01:09:33.615874+00,null,null,null,null,null,null,,,,,null,null,null,approved,null,null,null,active,null,null,null,null,Mexico,8399e6f6f03610acb6bbf27db9c538b5,null,null,null,null,null,null,null,community,country_curated_mexico_v2,mxv2_067,mexico_production_master_v1,2026-05-23 01:09:33.615874+00,mexico_launch_v1,"{""source_row_number"":92}",null,null,null
